SchoolYear,DistrictCode,SchoolCode,DistrictName,DistrictType,SchoolName,SchoolType,Street1,Street2,City,State,Zip,County,LowestGrade,HighestGrade,EducationLevel,HasEC,HasPK,HasKN,HasElementaryGrade,HasMiddleGrade,HasHighGrade,IsUngraded,Geocoded Location
2016,17,722,Cape Henlopen School District,Regular,Rehoboth Elementary School,PUBLIC,500 Stockley Street,--,Rehoboth Beach,DE,199711899,Sussex,PK,06,Middle,0,1,1,1,1,0,0,"500 Stockley Street
Rehoboth Beach, DE 199711899
(38.708294, -75.090633)"
2012,17,720,Cape Henlopen School District,Regular,Mariner Middle School,PUBLIC,16391 Harbeson Rd.,--,Milton,DE,19968,Sussex,05,08,Middle,0,0,0,1,1,0,0,"16391 Harbeson Rd.
Milton, DE 19968
(38.762472, -75.313056)"
2013,97,976,Dept. of Svs. for Children Youth & Their Fami,Service,Stevenson House Detention Center,SERVICE,750 North DuPont Blvd.,--,Milford,DE,19963,New Castle,04,12,High,0,0,0,1,1,1,0,"750 North DuPont Blvd.
Milford, DE 19963
(38.921493, -75.437707)"
2014,97,984,Dept. of Svs. for Children Youth & Their Fami,Service,Terry Childrens Psychiatric Center,SERVICE,10 Central Avenue,--,New Castle,DE,197201190,New Castle,PK,12,High,0,1,1,1,1,1,0,"10 Central Avenue
New Castle, DE 197201190
(39.701249, -75.573452)"
2014,13,644,Capital School District,Regular,Central Middle School,PUBLIC,211 Delaware Avenue,--,Dover,DE,199013895,Kent,07,08,Middle,0,0,0,0,1,0,0,"211 Delaware Avenue
Dover, DE 199013895
(39.163849, -75.521962)"
2015,32,284,Red Clay Consolidated School District,Regular,Conrad Schools of Science,PUBLIC,201 Jackson Avenue,--,Wilmington,DE,198042199,New Castle,06,12,High,0,0,0,0,1,1,0,"201 Jackson Avenue
Wilmington, DE 198042199
(39.722605, -75.600528)"
2013,31,112,Brandywine School District,Regular,Carrcroft Elementary School,PUBLIC,503 Crest Road,--,Wilmington,DE,198034321,New Castle,KG,05,Elementary,0,0,1,1,0,0,0,"503 Crest Road
Wilmington, DE 198034321
(39.787385, -75.501684)"
2012,33,322,Christina School District,Regular,Leasure (May B.) Elementary School,PUBLIC,1015 Church Road,--,Newark,DE,19702,New Castle,PK,05,Elementary,0,1,1,1,0,0,0,"1015 Church Road
Newark, DE 19702
(39.620146, -75.68119)"
2012,36,750,Indian River School District,Regular,Ennis (Howard T.) School,PUBLIC,20346 Ennis Road,--,Georgetown,DE,199479666,Sussex,PK,12,High,0,1,1,1,1,1,0,"20346 Ennis Road
Georgetown, DE 199479666
(38.693036, -75.409402)"
2012,34,412,Colonial School District,Regular,Castle Hills Elementary School,PUBLIC,502 Moores Lane,--,New Castle,DE,197203499,New Castle,PK,05,Elementary,0,1,1,1,0,0,0,"502 Moores Lane
New Castle, DE 197203499
(39.681229, -75.566488)"
2012,34,456,Colonial School District,Regular,Eisenberg (Harry O.) Elementary School,PUBLIC,27 Landers Lane,--,New Castle,DE,197202093,New Castle,KG,05,Elementary,0,0,1,1,0,0,0,"27 Landers Lane
New Castle, DE 197202093
(39.688649, -75.558733)"
2012,32,246,Red Clay Consolidated School District,Regular,Lewis (William C.) Dual Language Elementary School,PUBLIC,920 North Van Buren Street,--,Wilmington,DE,198064540,New Castle,KG,05,Elementary,0,0,1,1,0,0,0,"920 North Van Buren Street
Wilmington, DE 198064540
(39.749152, -75.558867)"
2012,32,282,Red Clay Consolidated School District,Regular,Stanton Middle School,PUBLIC,1800 Limestone Road,--,Wilmington,DE,198044196,New Castle,06,08,Middle,0,0,0,0,1,0,0,"1800 Limestone Road
Wilmington, DE 198044196
(39.715375, -75.650711)"
2012,36,732,Indian River School District,Regular,Clayton (John M.) Elementary School,PUBLIC,252 Clayton Ave,--,Frankford,DE,19945,Sussex,PR,05,Elementary,1,1,1,1,0,0,0,"252 Clayton Ave
Frankford, DE 19945
(38.535078, -75.235984)"
2012,68,567,Delaware Academy of Public Safety and Securit,Charter,Delaware Academy of Public Safety and Security,PUBLIC,179 Stanton Christiana Road,--,Newark,DE,19702,New Castle,09,12,High,0,0,0,0,0,1,0,"179 Stanton Christiana Road
Newark, DE 19702
(39.677011, -75.657678)"
2012,33,394,Christina School District,Regular,Newark High School,PUBLIC,750 East Delaware Avenue,--,Newark,DE,197117188,New Castle,09,12,High,0,0,0,0,0,1,0,"750 East Delaware Avenue
Newark, DE 197117188
(39.681591, -75.736414)"
2012,32,284,Red Clay Consolidated School District,Regular,Conrad Schools of Science,PUBLIC,201 Jackson Avenue,--,Wilmington,DE,198042199,New Castle,06,12,High,0,0,0,0,1,1,0,"201 Jackson Avenue
Wilmington, DE 198042199
(39.722605, -75.600528)"
2012,33,321,Christina School District,Regular,Keene (William B.) Elementary School,PUBLIC,200 LaGrange Avenue,--,Newark,DE,19702,New Castle,KG,05,Elementary,0,0,1,1,0,0,0,"200 LaGrange Avenue
Newark, DE 19702
(39.602829, -75.727822)"
2012,32,527,Red Clay Consolidated School District,Regular,Central School (The),PUBLIC,1621 Telegraph Road,--,Wilmington,DE,198044198,New Castle,PK,12,High,0,1,1,1,1,1,0,"1621 Telegraph Road
Wilmington, DE 198044198
(39.71181, -75.652784)"
2012,33,374,Christina School District,Regular,Kirk (George V.) Middle School,PUBLIC,140 Brennen Drive,--,Newark,DE,197133999,New Castle,06,08,Middle,0,0,0,0,1,0,0,"140 Brennen Drive
Newark, DE 197133999
(39.672055, -75.711585)"
2012,86,585,Odyssey Charter School,Charter,Odyssey Charter School,PUBLIC,201 Bayard Ave,--,Wilmington,DE,198051512,New Castle,KG,05,Elementary,0,0,1,1,0,0,0,"201 Bayard Ave
Wilmington, DE 198051512
(39.748546, -75.576352)"
2012,82,581,Kuumba Academy Charter School,Charter,Kuumba Academy Charter School,PUBLIC,519 North Market Street,--,Wilmington,DE,19801,New Castle,KG,06,Middle,0,0,1,1,1,0,0,"519 North Market Street
Wilmington, DE 19801
(39.741295, -75.550694)"
2012,38,50,New Castle County Vocational-Technical School,Regular,Multiple Alternative Program,PUBLIC,710 Wilmington Road,--,New Castle,DE,19720,New Castle,09,12,High,0,0,0,0,0,1,0,"710 Wilmington Road
New Castle, DE 19720
(39.669022, -75.560803)"
2012,33,538,Christina School District,Regular,Brennen School (The),PUBLIC,144 Brennen Drive,--,Newark,DE,197133998,New Castle,PK,12,High,0,1,1,1,1,1,0,"144 Brennen Drive
Newark, DE 197133998
(39.674038, -75.713735)"
2012,33,310,Christina School District,Regular,Brookside Elementary School,PUBLIC,800 Marrows Road,--,Newark,DE,197131511,New Castle,PK,05,Elementary,0,1,1,1,0,0,0,"800 Marrows Road
Newark, DE 197131511
(39.668127, -75.727326)"
2012,32,264,Red Clay Consolidated School District,Regular,Mote (Anna P.) Elementary School,PUBLIC,2110 Edwards Avenue,--,Wilmington,DE,198083195,New Castle,PK,05,Elementary,0,1,1,1,0,0,0,"2110 Edwards Avenue
Wilmington, DE 198083195
(39.735943, -75.636926)"
2012,33,392,Christina School District,Regular,Glasgow High School,PUBLIC,1901 South College Avenue,--,Newark,DE,197022395,New Castle,09,12,High,0,0,0,0,0,1,0,"1901 South College Avenue
Newark, DE 197022395
(39.623019, -75.744065)"
2012,31,176,Brandywine School District,Regular,Mount Pleasant Elementary School,PUBLIC,500 Duncan Road,--,Wilmington,DE,198092359,New Castle,KG,05,Elementary,0,0,1,1,0,0,0,"500 Duncan Road
Wilmington, DE 198092359
(39.771436, -75.496349)"
2012,37,730,Delmar School District,Regular,Delmar Senior High School,PUBLIC,200 North Eighth Street,--,Delmar,DE,199401399,Sussex,09,12,High,0,0,0,0,0,1,0,"200 North Eighth Street
Delmar, DE 199401399
(38.45782, -75.568311)"
2012,31,178,Brandywine School District,Regular,Springer Middle School,PUBLIC,2220 Shipley Road,--,Wilmington,DE,198032398,New Castle,06,08,Middle,0,0,0,0,1,0,0,"2220 Shipley Road
Wilmington, DE 198032398
(39.805359, -75.535141)"
2012,33,376,Christina School District,Regular,Shue-Medill Middle School,PUBLIC,1500 Capitol Trail,--,Newark,DE,197115716,New Castle,06,08,Middle,0,0,0,0,1,0,0,"1500 Capitol Trail
Newark, DE 197115716
(39.698927, -75.705937)"
2012,36,746,Indian River School District,Regular,Indian River High School,PUBLIC,29772 Armory Road,--,Dagsboro,DE,199459522,Sussex,08,12,High,0,0,0,0,1,1,0,"29772 Armory Road
Dagsboro, DE 199459522
(38.54485, -75.229646)"
2012,71,570,Positive Outcomes Charter School,Charter,Positive Outcomes Charter School,PUBLIC,3337 South DuPont Highway,--,Camden,DE,19934,Kent,07,12,High,0,0,0,0,1,1,0,"3337 South DuPont Highway
Camden, DE 19934
(39.108604, -75.53939)"
2012,32,250,Red Clay Consolidated School District,Regular,Linden Hill Elementary School,PUBLIC,3415 Skyline Drive,--,Wilmington,DE,198081701,New Castle,KG,05,Elementary,0,0,1,1,0,0,0,"3415 Skyline Drive
Wilmington, DE 198081701
(39.734367, -75.694317)"
2012,32,516,Red Clay Consolidated School District,Regular,Meadowood Program,PUBLIC,55A South Meadowood Drive,--,Newark,DE,197116756,New Castle,PK,12,High,0,1,1,1,1,1,0,"55A South Meadowood Drive
Newark, DE 197116756
(39.706142, -75.683078)"
2012,33,537,Christina School District,Regular,Douglass School,PUBLIC,1800 Prospect Road,--,Wilmington,DE,198054120,New Castle,KG,12,High,0,0,1,1,1,1,0,"1800 Prospect Road
Wilmington, DE 198054120
(39.738841, -75.580538)"
2012,97,550,Dept. of Svs. for Children Youth & Their Fami,Service,Northeast Treatment Center,SERVICE,"287 Christiana Road, Suite 8",--,New Castle,DE,19720,New Castle,01,12,High,0,0,0,1,1,1,0,"287 Christiana Road, Suite 8
New Castle, DE 19720
(39.662717, -75.640601)"
2012,34,474,Colonial School District,Regular,Read (George) Middle School,PUBLIC,314 East Basin Road,--,New Castle,DE,197204298,New Castle,06,08,Middle,0,0,0,0,1,0,0,"314 East Basin Road
New Castle, DE 197204298
(39.677359, -75.588221)"
2012,79,578,Delaware Military Academy,Charter,Delaware Military Academy,PUBLIC,112 Middleboro Road,--,Wilmington,DE,19804,New Castle,09,12,High,0,0,0,0,0,1,0,"112 Middleboro Road
Wilmington, DE 19804
(39.721852, -75.584935)"
2012,32,244,Red Clay Consolidated School District,Regular,Highlands Elementary School,PUBLIC,2100 Gilpin Avenue,--,Wilmington,DE,198062298,New Castle,KG,05,Elementary,0,0,1,1,0,0,0,"2100 Gilpin Avenue
Wilmington, DE 198062298
(39.762502, -75.56573)"
2012,32,248,Red Clay Consolidated School District,Regular,Shortlidge (Evan G.) Academy,PUBLIC,100 West 18th Street,--,Wilmington,DE,198024836,New Castle,KG,05,Elementary,0,0,1,1,0,0,0,"100 West 18th Street
Wilmington, DE 198024836
(39.752418, -75.544595)"
2012,33,318,Christina School District,Regular,Downes (John R.) Elementary School,PUBLIC,220 Casho Mill Road,--,Newark,DE,197112699,New Castle,PK,05,Elementary,0,1,1,1,0,0,0,"220 Casho Mill Road
Newark, DE 197112699
(39.683244, -75.775504)"
2012,34,514,Colonial School District,Regular,Leach (John G.) School,PUBLIC,10 Landers Lane,--,New Castle,DE,197202094,New Castle,PK,12,High,0,1,1,1,1,1,0,"10 Landers Lane
New Castle, DE 197202094
(39.688336, -75.558113)"
2012,34,427,Colonial School District,Regular,Southern Elementary School,PUBLIC,795 Cox Neck Road,--,New Castle,DE,197205704,New Castle,PK,05,Elementary,0,1,1,1,0,0,0,"795 Cox Neck Road
New Castle, DE 197205704
(39.562021, -75.628267)"
2012,80,579,Family Foundations Academy,Charter,Family Foundations Academy,PUBLIC,1101 Delaware Street,--,New Castle,DE,19720,New Castle,KG,07,Middle,0,0,1,1,1,0,0,"1101 Delaware Street
New Castle, DE 19720
(39.663942, -75.574668)"
2012,31,196,Brandywine School District,Regular,Mount Pleasant High School,PUBLIC,5201 Washington Street Extension,--,Wilmington,DE,198092198,New Castle,09,12,High,0,0,0,0,0,1,0,"5201 Washington Street Extension
Wilmington, DE 198092198
(39.771467, -75.505041)"
2012,33,354,Christina School District,Regular,Pyle (Sarah) Academy,PUBLIC,501 North Lombard Street,--,Wilmington,DE,198014499,New Castle,09,12,High,0,0,0,0,0,1,0,"501 North Lombard Street
Wilmington, DE 198014499
(39.739232, -75.545585)"
2012,36,740,Indian River School District,Regular,Showell (Phillip C.) Elementary School,PUBLIC,41 Bethany Road,--,Selbyville,DE,199759601,Sussex,PR,05,Elementary,1,1,1,1,0,0,0,"41 Bethany Road
Selbyville, DE 199759601
(38.460444, -75.215813)"
2012,37,733,Delmar School District,Regular,Delmar Middle School,PUBLIC,200 North Eighth Street,--,Delmar,DE,199401399,Sussex,05,08,Middle,0,0,0,1,1,0,0,"200 North Eighth Street
Delmar, DE 199401399
(38.45782, -75.568311)"
2012,73,572,Reach Academy for Girls,Charter,Reach Academy for Girls,PUBLIC,3210 Philadelphia Pike,--,Claymont,DE,19703,New Castle,KG,06,Middle,0,0,1,1,1,0,0,"3210 Philadelphia Pike
Claymont, DE 19703
(39.79911, -75.462175)"
2012,34,420,Colonial School District,Regular,Wilmington Manor Elementary School,PUBLIC,200 East Roosevelt Avenue,--,New Castle,DE,197203399,New Castle,KG,05,Elementary,0,0,1,1,0,0,0,"200 East Roosevelt Avenue
New Castle, DE 197203399
(39.684437, -75.582409)"
2012,33,324,Christina School District,Regular,Maclary (R. Elisabeth) Elementary School,PUBLIC,300 St. Regis Drive,--,Newark,DE,197113800,New Castle,PK,05,Elementary,0,1,1,1,0,0,0,"300 St. Regis Drive
Newark, DE 197113800
(39.702243, -75.736557)"
2012,32,276,Red Clay Consolidated School District,Regular,duPont (H.B.) Middle School,PUBLIC,735 Meeting House Road,--,Hockessin,DE,197079245,New Castle,06,08,Middle,0,0,0,0,1,0,0,"735 Meeting House Road
Hockessin, DE 197079245
(39.799235, -75.692822)"
2012,33,339,Christina School District,Regular,Brader (Henry M.) Elementary School,PUBLIC,350 Four Seasons Parkway,--,Newark,DE,197022326,New Castle,PK,05,Elementary,0,1,1,1,0,0,0,"350 Four Seasons Parkway
Newark, DE 197022326
(39.626952, -75.754423)"
2012,32,260,Red Clay Consolidated School District,Regular,Richey Elementary School,PUBLIC,105 East Highland Avenue,--,Wilmington,DE,198042700,New Castle,KG,05,Elementary,0,0,1,1,0,0,0,"105 East Highland Avenue
Wilmington, DE 198042700
(39.716859, -75.607816)"
2012,34,418,Colonial School District,Regular,Pleasantville Elementary School,PUBLIC,16 Pleasant Street,--,New Castle,DE,197203005,New Castle,KG,05,Elementary,0,0,1,1,0,0,0,"16 Pleasant Street
New Castle, DE 197203005
(39.66683, -75.625089)"
2012,70,295,Charter School of Wilmington,Charter,Charter School of Wilmington,PUBLIC,100 North duPont Road,--,Wilmington,DE,198073199,New Castle,09,12,High,0,0,0,0,0,1,0,"100 North duPont Road
Wilmington, DE 198073199
(39.741248, -75.589405)"
2012,34,450,Colonial School District,Regular,Colwyck Elementary School,PUBLIC,12 Landers Lane,--,New Castle,DE,197202095,New Castle,KG,05,Elementary,0,0,1,1,0,0,0,"12 Landers Lane
New Castle, DE 197202095
(39.6879, -75.557262)"
2012,36,690,Indian River School District,Regular,Long Neck Elementary School,PUBLIC,26064 School Lane,--,Millsboro,DE,199661199,Sussex,PK,05,Elementary,0,1,1,1,0,0,0,"26064 School Lane
Millsboro, DE 199661199
(38.629723, -75.184895)"
2012,33,327,Christina School District,Regular,Oberle (William) Elementary School,PUBLIC,500 South Caledonia Way,--,Bear,DE,19701,New Castle,KG,05,Elementary,0,0,1,1,0,0,0,"500 South Caledonia Way
Bear, DE 19701
(39.614699, -75.692641)"
2012,67,566,Prestige Academy,Charter,Prestige Academy,PUBLIC,1121 Thatcher Street,--,Wilmington,DE,19802,New Castle,05,07,Middle,0,0,0,1,1,0,0,"1121 Thatcher Street
Wilmington, DE 19802
(39.74251, -75.535715)"
2012,34,422,Colonial School District,Regular,Wilbur (Kathleen H.) Elementary,PUBLIC,4050 Wrangle Hill Road,--,Bear,DE,19701,New Castle,KG,05,Elementary,0,0,1,1,0,0,0,"4050 Wrangle Hill Road
Bear, DE 19701
(39.581239, -75.667048)"
2012,85,584,Academy of Dover Charter School,Charter,Academy Of Dover Charter School,PUBLIC,104 Saulsbury Road,--,Dover,DE,19904,Kent,KG,06,Middle,0,0,1,1,1,0,0,"104 Saulsbury Road
Dover, DE 19904
(39.162062, -75.543869)"
2012,35,775,Woodbridge School District,Regular,Phillis Wheatley Middle School,PUBLIC,48 Church Street,--,Bridgeville,DE,199331034,Sussex,05,08,Middle,0,0,0,1,1,0,0,"48 Church Street
Bridgeville, DE 199331034
(38.749989, -75.602763)"
2012,33,326,Christina School District,Regular,McVey (Joseph M.) Elementary School,PUBLIC,908 Janice Drive,--,Newark,DE,197134099,New Castle,KG,05,Elementary,0,0,1,1,0,0,0,"908 Janice Drive
Newark, DE 197134099
(39.655492, -75.747698)"
2012,31,510,Brandywine School District,Regular,Bush (Charles W.) School,PUBLIC,2523 Berwyn Road,--,Wilmington,DE,19810,New Castle,PK,KG,,0,1,1,0,0,0,0,"2523 Berwyn Road
Wilmington, DE 19810
(39.819379, -75.526453)"
2012,33,312,Christina School District,Regular,Marshall (Thurgood) Elementary School,PUBLIC,101 Barrett Run Road,--,Newark,DE,197022949,New Castle,KG,05,Elementary,0,0,1,1,0,0,0,"101 Barrett Run Road
Newark, DE 197022949
(39.644881, -75.682541)"
2012,32,261,Red Clay Consolidated School District,Regular,Brandywine Springs School,PUBLIC,2916 Duncan Road,--,Wilmington,DE,19808,New Castle,KG,08,Middle,0,0,1,1,1,0,0,"2916 Duncan Road
Wilmington, DE 19808
(39.744415, -75.650847)"
2012,36,734,Indian River School District,Regular,Georgetown Elementary School,PUBLIC,301-A West Market Street,--,Georgetown,DE,199472398,Sussex,PK,05,Elementary,0,1,1,1,0,0,0,"301-A West Market Street
Georgetown, DE 199472398
(38.685699, -75.391282)"
2012,97,976,Dept. of Svs. for Children Youth & Their Fami,Service,Stevenson House Detention Center,SERVICE,750 North DuPont Blvd.,--,Milford,DE,19963,New Castle,04,12,High,0,0,0,1,1,1,0,"750 North DuPont Blvd.
Milford, DE 19963
(38.921493, -75.437707)"
2012,97,551,Dept. of Svs. for Children Youth & Their Fami,Service,Silver Lake Treatment Center,SERVICE,493 East Main Street,--,Middletown,DE,197091463,New Castle,PR,12,High,1,1,1,1,1,1,0,"493 East Main Street
Middletown, DE 197091463
(39.450751, -75.697016)"
2012,32,270,Red Clay Consolidated School District,Regular,North Star Elementary School,PUBLIC,1340 Little Baltimore Road,--,Hockessin,DE,19707,New Castle,KG,05,Elementary,0,0,1,1,0,0,0,"1340 Little Baltimore Road
Hockessin, DE 19707
(39.767361, -75.713318)"
2012,31,180,Brandywine School District,Regular,Talley Middle School,PUBLIC,1110 Cypress Road,--,Wilmington,DE,198101999,New Castle,06,08,Middle,0,0,0,0,1,0,0,"1110 Cypress Road
Wilmington, DE 198101999
(39.822641, -75.471311)"
2012,32,286,Red Clay Consolidated School District,Regular,Calloway (Cab) School of the Arts,PUBLIC,100 North duPont Road,--,Wilmington,DE,198073199,New Castle,06,12,High,0,0,0,0,1,1,0,"100 North duPont Road
Wilmington, DE 198073199
(39.741248, -75.589405)"
2012,36,748,Indian River School District,Regular,Sussex Central High School,PUBLIC,26026 Patriots Way,--,Georgetown,DE,199472399,Sussex,08,12,High,0,0,0,0,1,1,0,"26026 Patriots Way
Georgetown, DE 199472399
(38.630944, -75.32431)"
2012,32,530,Red Clay Consolidated School District,Regular,First State School,PUBLIC,501 West 14th Street,--,Wilmington,DE,19899,New Castle,KG,12,High,0,0,1,1,1,1,0,"501 West 14th Street
Wilmington, DE 19899
(39.750572, -75.548955)"
2012,32,252,Red Clay Consolidated School District,Regular,Baltz (Austin D.) Elementary School,PUBLIC,1500 Spruce Avenue,--,Wilmington,DE,198052195,New Castle,PK,05,Elementary,0,1,1,1,0,0,0,"1500 Spruce Avenue
Wilmington, DE 198052195
(39.743385, -75.600396)"
2012,34,410,Colonial School District,Regular,Downie (Carrie) Elementary School,PUBLIC,1201 Delaware Street,--,New Castle,DE,197206098,New Castle,KG,05,Elementary,0,0,1,1,0,0,0,"1201 Delaware Street
New Castle, DE 197206098
(39.664081, -75.577139)"
2012,33,352,Christina School District,Regular,Bayard Middle School,PUBLIC,200 South duPont Street,--,Wilmington,DE,198053975,New Castle,06,08,Middle,0,0,0,0,1,0,0,"200 South duPont Street
Wilmington, DE 198053975
(39.74357, -75.57229)"
2012,31,124,Brandywine School District,Regular,Forwood Elementary School,PUBLIC,1900 Westminster Drive,--,Wilmington,DE,198103998,New Castle,KG,05,Elementary,0,0,1,1,0,0,0,"1900 Westminster Drive
Wilmington, DE 198103998
(39.807976, -75.503856)"
2012,36,749,Indian River School District,Regular,Southern Delaware School of the Arts,PUBLIC,27 Hosier Street,--,Selbyville,DE,19975,Sussex,01,08,Middle,0,0,0,1,1,0,0,"27 Hosier Street
Selbyville, DE 19975
(38.461091, -75.224065)"
2012,31,190,Brandywine School District,Regular,Brandywine High School,PUBLIC,1400 Foulk Road,--,Wilmington,DE,198032794,New Castle,09,12,High,0,0,0,0,0,1,0,"1400 Foulk Road
Wilmington, DE 198032794
(39.80007, -75.522675)"
2012,38,80,New Castle County Vocational-Technical School,Regular,Delcastle Technical High School,PUBLIC,1417 Newport Road,--,Wilmington,DE,198043499,New Castle,08,12,High,0,0,0,0,1,1,0,"1417 Newport Road
Wilmington, DE 198043499
(39.725966, -75.628634)"
